Airline,Origin,Destination,Total_Delay,Latitude_OR,Longitude_OR,Latitude_DEST,Longitude_DEST
AA,ANC,LAX,5.88,61.174400329589844,-149.99600219726562,33.94250107,-118.4079971
AA,CLT,DCA,5.88,35.2140007019043,-80.94309997558594,38.8521,-77.037697
AA,PIT,DFW,5.85,40.49150085,-80.23290253,32.896801,-97.038002
AA,DCA,BOS,5.84,38.8521,-77.037697,42.36429977,-71.00520325
AA,SEA,LAX,5.84,47.449001,-122.308998,33.94250107,-118.4079971
AA,CLT,RDU,5.84,35.2140007019043,-80.94309997558594,35.877601623535156,-78.7874984741211
AA,CLT,SRQ,5.83,35.2140007019043,-80.94309997558594,27.39539909362793,-82.55439758300781
AA,CMH,PHX,5.81,39.998001,-82.891899,33.43429946899414,-112.01200103759766
AA,ORD,CMH,5.79,41.9786,-87.9048,39.998001,-82.891899
AA,MCI,DFW,5.79,39.2976,-94.713898,32.896801,-97.038002
AA,LGA,MSP,5.77,40.77719879,-73.87259674,44.882,-93.221802
AA,CLT,OMA,5.76,35.2140007019043,-80.94309997558594,41.3032,-95.894096
AA,BOS,ORD,5.76,42.36429977,-71.00520325,41.9786,-87.9048
AA,DCA,TPA,5.74,38.8521,-77.037697,27.975500106811523,-82.533203125
AA,CLT,PWM,5.72,35.2140007019043,-80.94309997558594,43.64619827,-70.30930328
AA,LAX,PHL,5.69,33.94250107,-118.4079971,39.87189865112305,-75.24109649658203
AA,ATL,ORD,5.69,33.6367,-84.428101,41.9786,-87.9048
AA,TUS,CLT,5.68,32.1161003112793,-110.94100189208984,35.2140007019043,-80.94309997558594
