Airline,Origin,Destination,Total_Delay,Latitude_OR,Longitude_OR,Latitude_DEST,Longitude_DEST
UA,IAH,HNL,12.3,29.984399795532227,-95.34140014648438,21.32062,-157.924228
UA,ORD,JAC,12.19,41.9786,-87.9048,43.6072998046875,-110.73799896240234
UA,ORD,LAX,12.19,41.9786,-87.9048,33.94250107,-118.4079971
UA,JAC,SFO,12.18,43.6072998046875,-110.73799896240234,37.61899948120117,-122.375
UA,JAC,ORD,12.08,43.6072998046875,-110.73799896240234,41.9786,-87.9048
UA,IAD,PHX,12.01,38.94449997,-77.45580292,33.43429946899414,-112.01200103759766
UA,IAH,STL,12.01,29.984399795532227,-95.34140014648438,38.748697,-90.370003
UA,SFO,TPA,12,37.61899948120117,-122.375,27.975500106811523,-82.533203125
UA,SFO,GSP,12,37.61899948120117,-122.375,34.8956985474,-82.2189025879
UA,DEN,HDN,12,39.861698150635,-104.672996521,40.48120117,-107.2180023
UA,IAD,DFW,11.98,38.94449997,-77.45580292,32.896801,-97.038002
UA,ORD,BOS,11.98,41.9786,-87.9048,42.36429977,-71.00520325
UA,EWR,LAX,11.95,40.692501068115234,-74.168701171875,33.94250107,-118.4079971
UA,PSP,ORD,11.92,33.8297004699707,-116.50700378417969,41.9786,-87.9048
UA,IAH,PIT,11.9,29.984399795532227,-95.34140014648438,40.49150085,-80.23290253
UA,LAS,SFO,11.87,36.08010101,-115.1520004,37.61899948120117,-122.375
UA,SFO,IND,11.82,37.61899948120117,-122.375,39.7173,-86.294403
UA,ORD,MCI,11.75,41.9786,-87.9048,39.2976,-94.713898
UA,RAP,ORD,11.74,44.0452995300293,-103.05699920654297,41.9786,-87.9048
UA,IAH,ANC,11.69,29.984399795532227,-95.34140014648438,61.174400329589844,-149.99600219726562
UA,IAH,LGA,11.69,29.984399795532227,-95.34140014648438,40.77719879,-73.87259674
UA,BUR,SFO,11.66,34.20069885253906,-118.35900115966797,37.61899948120117,-122.375
UA,EWR,DEN,11.65,40.692501068115234,-74.168701171875,39.861698150635,-104.672996521
UA,EWR,TPA,11.65,40.692501068115234,-74.168701171875,27.975500106811523,-82.533203125
UA,MFR,SFO,11.64,42.37419891357422,-122.87300109863281,37.61899948120117,-122.375
UA,IAD,BNA,11.62,38.94449997,-77.45580292,36.1245002746582,-86.6781997680664
UA,IAD,SMF,11.61,38.94449997,-77.45580292,38.69540023803711,-121.59100341796875
UA,EWR,RSW,11.61,40.692501068115234,-74.168701171875,26.53619956970215,-81.75520324707031
UA,EWR,PHX,11.54,40.692501068115234,-74.168701171875,33.43429946899414,-112.01200103759766
UA,MSY,LAX,11.53,29.99340057373047,-90.25800323486328,33.94250107,-118.4079971
UA,SFO,SMF,11.53,37.61899948120117,-122.375,38.69540023803711,-121.59100341796875
UA,ORD,BDL,11.47,41.9786,-87.9048,41.9388999939,-72.68319702149999
UA,ATL,BOS,11.47,33.6367,-84.428101,42.36429977,-71.00520325
UA,ORD,DSM,11.46,41.9786,-87.9048,41.534000396728516,-93.66310119628906
UA,LGA,ORD,11.46,40.77719879,-73.87259674,41.9786,-87.9048
UA,DEN,EGE,11.46,39.861698150635,-104.672996521,39.64260101,-106.9179993
UA,DEN,ORF,11.43,39.861698150635,-104.672996521,36.89459991455078,-76.20120239257812
UA,DEN,JAC,11.41,39.861698150635,-104.672996521,43.6072998046875,-110.73799896240234
UA,ORD,OGG,11.33,41.9786,-87.9048,20.8986,-156.429993
UA,ORD,PHL,11.33,41.9786,-87.9048,39.87189865112305,-75.24109649658203
UA,ORD,SEA,11.3,41.9786,-87.9048,47.449001,-122.308998
UA,BZN,ORD,11.29,45.77750015,-111.1529999,41.9786,-87.9048
UA,DEN,MSO,11.26,39.861698150635,-104.672996521,46.91630173,-114.0910034
UA,BOS,SFO,11.25,42.36429977,-71.00520325,37.61899948120117,-122.375
UA,DEN,MFR,11.18,39.861698150635,-104.672996521,42.37419891357422,-122.87300109863281
UA,CHS,EWR,11.17,32.89860153,-80.04049683,40.692501068115234,-74.168701171875
UA,DEN,COS,11.17,39.861698150635,-104.672996521,38.805801,-104.700996
UA,CMH,ORD,11.1,39.998001,-82.891899,41.9786,-87.9048
UA,ORD,MEM,11.08,41.9786,-87.9048,35.04240036010742,-89.97669982910156
UA,ORD,HNL,11.06,41.9786,-87.9048,21.32062,-157.924228
UA,DFW,IAD,11.04,32.896801,-97.038002,38.94449997,-77.45580292
UA,SRQ,ORD,11.03,27.39539909362793,-82.55439758300781,41.9786,-87.9048
UA,ORD,MSN,11.01,41.9786,-87.9048,43.13990020751953,-89.3375015258789
UA,SLC,ORD,11,40.78839874267578,-111.97799682617188,41.9786,-87.9048
UA,PHX,SFO,10.94,33.43429946899414,-112.01200103759766,37.61899948120117,-122.375
UA,DEN,FCA,10.82,39.861698150635,-104.672996521,48.31050109863281,-114.25599670410156
UA,ORD,SJC,10.76,41.9786,-87.9048,37.362598,-121.929001
UA,ORD,ROC,10.75,41.9786,-87.9048,43.118900299072266,-77.67240142822266
UA,EWR,MCO,10.73,40.692501068115234,-74.168701171875,28.429399490356445,-81.30899810791016
UA,ORD,EGE,10.73,41.9786,-87.9048,39.64260101,-106.9179993
UA,BOS,ORD,10.71,42.36429977,-71.00520325,41.9786,-87.9048
UA,EWR,LAS,10.62,40.692501068115234,-74.168701171875,36.08010101,-115.1520004
UA,MCI,IAD,10.6,39.2976,-94.713898,38.94449997,-77.45580292
UA,IAH,OMA,10.6,29.984399795532227,-95.34140014648438,41.3032,-95.894096
UA,SFO,HNL,10.59,37.61899948120117,-122.375,21.32062,-157.924228
UA,OGG,ORD,10.57,20.8986,-156.429993,41.9786,-87.9048
UA,EWR,PSP,10.57,40.692501068115234,-74.168701171875,33.8297004699707,-116.50700378417969
UA,ORD,DFW,10.56,41.9786,-87.9048,32.896801,-97.038002
UA,BTV,ORD,10.54,44.471900939899996,-73.15329742429999,41.9786,-87.9048
UA,DLH,ORD,10.49,46.8420982361,-92.19360351559999,41.9786,-87.9048
UA,MAF,IAH,10.49,31.9424991607666,-102.2020034790039,29.984399795532227,-95.34140014648438
UA,MDT,ORD,10.46,40.1935005188,-76.7633972168,41.9786,-87.9048
UA,ALB,ORD,10.43,42.74829864501953,-73.80169677734375,41.9786,-87.9048
UA,ELP,IAH,10.43,31.80719948,-106.3779984,29.984399795532227,-95.34140014648438
UA,ORD,ANC,10.42,41.9786,-87.9048,61.174400329589844,-149.99600219726562
UA,SFO,DTW,10.42,37.61899948120117,-122.375,42.212398529052734,-83.35340118408203
UA,EWR,IAH,10.37,40.692501068115234,-74.168701171875,29.984399795532227,-95.34140014648438
UA,STT,ORD,10.32,18.337299346923828,-64.97339630126953,41.9786,-87.9048
UA,EWR,SAT,10.31,40.692501068115234,-74.168701171875,29.533700942993164,-98.46980285644531
UA,EWR,ORF,10.29,40.692501068115234,-74.168701171875,36.89459991455078,-76.20120239257812
UA,SFO,FAI,10.28,37.61899948120117,-122.375,64.81510162,-147.8560028
UA,IAH,RDU,10.26,29.984399795532227,-95.34140014648438,35.877601623535156,-78.7874984741211
UA,ORD,BZN,10.14,41.9786,-87.9048,45.77750015,-111.1529999
UA,SFO,OGG,10.09,37.61899948120117,-122.375,20.8986,-156.429993
UA,IAD,SAV,10.08,38.94449997,-77.45580292,32.12760162,-81.20210266
UA,SFO,SEA,10.05,37.61899948120117,-122.375,47.449001,-122.308998
UA,MSN,ORD,10.04,43.13990020751953,-89.3375015258789,41.9786,-87.9048
UA,MSP,SFO,10,44.882,-93.221802,37.61899948120117,-122.375
UA,EWR,AUS,9.97,40.692501068115234,-74.168701171875,30.194499969482422,-97.6698989868164
UA,ORD,IAD,9.91,41.9786,-87.9048,38.94449997,-77.45580292
UA,GEG,SFO,9.9,47.61989974975586,-117.53399658203125,37.61899948120117,-122.375
UA,RDU,SFO,9.86,35.877601623535156,-78.7874984741211,37.61899948120117,-122.375
UA,ORD,CLT,9.83,41.9786,-87.9048,35.2140007019043,-80.94309997558594
UA,RIC,IAD,9.8,37.50519943237305,-77.3197021484375,38.94449997,-77.45580292
UA,IAH,CLE,9.77,29.984399795532227,-95.34140014648438,41.4117012024,-81.8498001099
UA,IAD,JAX,9.74,38.94449997,-77.45580292,30.49410057067871,-81.68789672851562
UA,LAS,EWR,9.73,36.08010101,-115.1520004,40.692501068115234,-74.168701171875
UA,SFO,STL,9.72,37.61899948120117,-122.375,38.748697,-90.370003
UA,OKC,IAH,9.72,35.39310073852539,-97.60070037841797,29.984399795532227,-95.34140014648438
UA,PHX,EWR,9.64,33.43429946899414,-112.01200103759766,40.692501068115234,-74.168701171875
UA,ORD,SDF,9.63,41.9786,-87.9048,38.1744,-85.736
UA,PIT,IAH,9.62,40.49150085,-80.23290253,29.984399795532227,-95.34140014648438
UA,PSP,IAH,9.61,33.8297004699707,-116.50700378417969,29.984399795532227,-95.34140014648438
UA,IAH,BOS,9.58,29.984399795532227,-95.34140014648438,42.36429977,-71.00520325
UA,EWR,SAN,9.52,40.692501068115234,-74.168701171875,32.7336006165,-117.190002441
UA,ORD,OMA,9.5,41.9786,-87.9048,41.3032,-95.894096
UA,SYR,ORD,9.49,43.11119842529297,-76.1063003540039,41.9786,-87.9048
UA,SFO,FLL,9.42,37.61899948120117,-122.375,26.072599,-80.152702
UA,IAD,EGE,9.31,38.94449997,-77.45580292,39.64260101,-106.9179993
UA,SFO,RDU,9.31,37.61899948120117,-122.375,35.877601623535156,-78.7874984741211
UA,DEN,EUG,9.3,39.861698150635,-104.672996521,44.12459945678711,-123.21199798583984
UA,CID,ORD,9.29,41.884700775146484,-91.71080017089844,41.9786,-87.9048
UA,IAD,BOS,9.28,38.94449997,-77.45580292,42.36429977,-71.00520325
UA,ORD,SAT,9.19,41.9786,-87.9048,29.533700942993164,-98.46980285644531
UA,IAD,IND,9.17,38.94449997,-77.45580292,39.7173,-86.294403
UA,DEN,HNL,9.15,39.861698150635,-104.672996521,21.32062,-157.924228
UA,ORD,BWI,9.09,41.9786,-87.9048,39.1754,-76.668297
UA,CVG,IAD,9.08,39.0488014221,-84.6678009033,38.94449997,-77.45580292
UA,RNO,IAH,9.07,39.49909973144531,-119.76799774169922,29.984399795532227,-95.34140014648438
UA,IAH,SLC,9.05,29.984399795532227,-95.34140014648438,40.78839874267578,-111.97799682617188
UA,IAH,JAX,9,29.984399795532227,-95.34140014648438,30.49410057067871,-81.68789672851562
UA,HDN,ORD,8.97,40.48120117,-107.2180023,41.9786,-87.9048
UA,SFO,BDL,8.93,37.61899948120117,-122.375,41.9388999939,-72.68319702149999
UA,SFO,MCO,8.84,37.61899948120117,-122.375,28.429399490356445,-81.30899810791016
UA,SFO,PHL,8.82,37.61899948120117,-122.375,39.87189865112305,-75.24109649658203
UA,SAV,IAH,8.81,32.12760162,-81.20210266,29.984399795532227,-95.34140014648438
UA,SFO,LAX,8.79,37.61899948120117,-122.375,33.94250107,-118.4079971
UA,PDX,SFO,8.75,45.58869934,-122.5979996,37.61899948120117,-122.375
UA,IAH,CLT,8.72,29.984399795532227,-95.34140014648438,35.2140007019043,-80.94309997558594
UA,IAD,PIT,8.68,38.94449997,-77.45580292,40.49150085,-80.23290253
UA,JAC,IAH,8.67,43.6072998046875,-110.73799896240234,29.984399795532227,-95.34140014648438
UA,ORD,DTW,8.66,41.9786,-87.9048,42.212398529052734,-83.35340118408203
UA,BUF,ORD,8.64,42.94049835,-78.73220062,41.9786,-87.9048
UA,BWI,SFO,8.63,39.1754,-76.668297,37.61899948120117,-122.375
UA,SEA,EWR,8.61,47.449001,-122.308998,40.692501068115234,-74.168701171875
UA,ORF,ORD,8.57,36.89459991455078,-76.20120239257812,41.9786,-87.9048
UA,SEA,SFO,8.56,47.449001,-122.308998,37.61899948120117,-122.375
UA,PSP,EWR,8.55,33.8297004699707,-116.50700378417969,40.692501068115234,-74.168701171875
UA,ORD,CLE,8.51,41.9786,-87.9048,41.4117012024,-81.8498001099
UA,DEN,LGA,8.5,39.861698150635,-104.672996521,40.77719879,-73.87259674
UA,ORD,DEN,8.45,41.9786,-87.9048,39.861698150635,-104.672996521
UA,IAH,IAD,8.41,29.984399795532227,-95.34140014648438,38.94449997,-77.45580292
UA,CID,DEN,8.39,41.884700775146484,-91.71080017089844,39.861698150635,-104.672996521
UA,SFO,MFR,8.35,37.61899948120117,-122.375,42.37419891357422,-122.87300109863281
