Airline,Origin,Destination,Total_Delay,Latitude_OR,Longitude_OR,Latitude_DEST,Longitude_DEST
WN,ABQ,MDW,2.17,35.040199,-106.609001,41.785999,-87.752403
WN,TUS,LAS,2.16,32.1161003112793,-110.94100189208984,36.08010101,-115.1520004
WN,IND,HOU,2.16,39.7173,-86.294403,29.64539909,-95.27890015
WN,MCO,GRR,2.16,28.429399490356445,-81.30899810791016,42.88079834,-85.52279663
WN,SJU,HOU,2.16,18.4393997192,-66.0018005371,29.64539909,-95.27890015
WN,BUR,SLC,2.14,34.20069885253906,-118.35900115966797,40.78839874267578,-111.97799682617188
WN,MCI,AUS,2.13,39.2976,-94.713898,30.194499969482422,-97.6698989868164
WN,OAK,SAT,2.12,37.721298,-122.221001,29.533700942993164,-98.46980285644531
WN,MCI,BNA,2.12,39.2976,-94.713898,36.1245002746582,-86.6781997680664
WN,OKC,LAS,2.11,35.39310073852539,-97.60070037841797,36.08010101,-115.1520004
WN,ONT,DAL,2.1,34.055999755859375,-117.60099792480469,32.847099,-96.851799
WN,CHS,MDW,2.1,32.89860153,-80.04049683,41.785999,-87.752403
WN,DSM,LAS,2.08,41.534000396728516,-93.66310119628906,36.08010101,-115.1520004
WN,AMA,DAL,2.08,35.219398,-101.706001,32.847099,-96.851799
WN,PIT,FLL,2.06,40.49150085,-80.23290253,26.072599,-80.152702
WN,MDW,DAY,2.04,41.785999,-87.752403,39.902400970458984,-84.21939849853516
WN,SLC,MDW,2.04,40.78839874267578,-111.97799682617188,41.785999,-87.752403
WN,PIT,RSW,2.03,40.49150085,-80.23290253,26.53619956970215,-81.75520324707031
WN,BOI,DEN,2.03,43.5644,-116.223,39.861698150635,-104.672996521
WN,MKE,LAX,2.01,42.947200775146484,-87.89659881591797,33.94250107,-118.4079971
WN,SMF,MDW,2.01,38.69540023803711,-121.59100341796875,41.785999,-87.752403
WN,MKE,MCI,2.01,42.947200775146484,-87.89659881591797,39.2976,-94.713898
WN,MKE,STL,2.01,42.947200775146484,-87.89659881591797,38.748697,-90.370003
